order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD442735,ID0588236709,2019-06-08,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1), ('pearTV', 1)]",9145,3618.290000000001,-37.811279799999994,144.97345149999995,10,11848.79,Winter,True,0.8836,"great windows phone absolutely love this phone. camera is pretty impressive and the snapdragon dual core processor keeps apps running smoothly and almost no ""hang time"".",1.0
ORD490412,ID1288940365,2019-11-08,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2)]",10350,1016.3999999999996,-37.8187901,144.9529565,10,10331.4,Spring,False,0.8554,phone will not work on verizon this phone was said to be unlocked for verizon but just tried and it will not work now what,0.0
ORD362315,ID3098154918,2019-10-11,Thompson,"[('Olivia x460', 1), ('Universe Note', 1), ('iAssist Line', 2), ('pearTV', 2)]",10055,8872.71,-37.8236375,144.9405157,25,16413.96,Spring,True,1.3497,lucky to have found deal of a lifetime,1.0
ORD396336,ID4148228282,2019-09-03,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 2), ('iAssist Line', 1)]",17450,-5219.15,-37.8132542,144.973865,10,10485.85,Spring,False,0.7052,one star i hate this phone! wouldn't give one star if allowed.,0.0
ORD167891,ID0176721322,2019-01-08,Nickolson,"[('Universe Note', 1), ('pearTV', 1)]",12770,-2489.74,-37.81464520000001,144.9670498,15,8364.76,Summer,False,0.4916,great for kids battery life sucks but great phone otherwise,1.0
ORD332323,ID4716795609,2019-01-05,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2), ('Universe Note', 1)]",31300,-16828.940000000002,-37.8191427,144.9528691,10,11341.06,Summer,False,0.8825,great buy! haven't used the finger print or face recognition yet. i love the phone. at first i thought it would be too big but it doesn't seem to be a problem. definitely worth it!,1.0
ORD101418,ID0224750410,2019-06-30,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 1)]",15670,-5410.42,-37.8061109,144.9806426,0,10259.58,Winter,True,1.354,five stars thanks,1.0
ORD268842,ID5797734219,2019-05-26,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",11875,-4598.29,-37.8036352,144.9486406,0,7276.71,Autumn,False,1.0155,looks premium i'm in love with this phone. i think is better than the alcon too bad he usa version firmware diactivtes finger scanner.,1.0
ORD452669,ID0577356912,2019-11-28,Bakers,"[('Candle Inferno', 1), ('Thunder line', 2), ('iStream', 2), ('pearTV', 1)]",6910,4598.41,-37.8240225,144.990136,0,11508.41,Spring,True,1.6244,nice awesome,1.0
ORD120359,ID0387704654,2019-02-12,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",25980,-14686.62,-37.821289799999995,144.9644173,5,9994.38,Summer,True,0.542,refurbished was good for us. we don’t finance anything so when you break your phone beyond repair you’re content to buy a new refurbished one. this one has been just as good as new without the high price tag.,1.0
ORD126317,ID1492416086,2019-06-30,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2), ('iAssist Line', 2)]",9425,262.84000000000015,-37.8025098,144.9579548,15,8274.09,Winter,False,1.4821,"it works like 30 min after restart and stop they send a phone with touchscreen problem, it works like 30 min after restart and stop",0.0
ORD105189,ID5797758262,2019-06-30,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",16280,-14555.17,-37.807028700000004,144.94532769999995,0,1724.83,Winter,False,0.6467,"it looked good upon arrival for a used phone, it looked good upon arrival. it has worked prefect ever since i got the phone activated.",1.0
ORD417564,ID0243097148,2019-06-11,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('iAssist Line', 1), ('pearTV', 1)]",22310,-4099.369999999999,-37.82223610000001,144.96774319999997,5,17095.13,Winter,True,0.4354,other than that it is really good. it is what it is. other than that it is really good.,1.0
ORD409471,ID0634784120,2019-07-02,Thompson,"[('Toshika 750', 1), ('iStream', 1)]",14315,-8318.43,-37.8139739,144.9377565,15,3849.32,Winter,False,0.8317,"don't buy! this isn't a good phone only had a couple months and broke i highly don't buy this phone it was just a mess, it laged all the time!",0.0
ORD150453,ID5457965889,2019-06-15,Thompson,"[('Thunder line', 2), ('Toshika 750', 1), ('pearTV', 1)]",13150,1612.8400000000001,-37.8193807,144.941667,15,12790.34,Winter,False,0.885,not good not ready to rate since have not been able to activate the phone i been told the phone is not unlock,0.0
ORD032708,ID0054404478,2019-09-12,Thompson,"[('Toshika 750', 2), ('Universe Note', 2), ('iAssist Line', 1), ('pearTV', 1)]",9870,12889.369999999999,-37.8001078,144.94945380000001,10,21772.37,Spring,True,1.4144,nice phone its working just fine in guatemala. carrier: tigo.,1.0
ORD063613,ID0030287874,2019-04-12,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Universe Note', 2)]",34990,-7844.98,-37.82333870000001,145.01440580000005,15,21896.52,Autumn,True,2.247,five stars exellent product this phone works very well in venezuela,1.0
ORD472111,ID0650285160,2019-11-06,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Olivia x460', 2), ('iStream', 1)]",14545,8491.400000000001,-37.813632299999995,144.9749776,0,23036.4,Spring,False,0.73,great value for the price after researching used it for a month now. no issues. initially i was worried about some of the reviews but the phone looked brand new and works perfectly.,1.0
ORD171770,ID0250479861,2019-05-19,Bakers,"[('Alcon 10', 2), ('Thunder line', 2)]",13090,8318.669999999998,-37.8159705,145.00585700000005,10,20099.67,Autumn,False,1.1469,well worth the money. i love this device.,1.0
ORD306101,ID0767710278,2019-03-27,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('Universe Note', 2), ('iAssist Line', 1)]",1530,8624.94,-37.80535820000001,144.9734661,15,9925.44,Autumn,True,1.5132,four stars very good phone. good size not to small good for pocket. easy to use,1.0
ORD162159,ID4583419070,2019-11-04,Bakers,"[('iStream', 1), ('pearTV', 1)]",18200,-11653.029999999999,-37.817900200000004,144.98968159999995,0,6546.97,Spring,True,1.0062,phone sucks!! this phone is a great disappointment. i cannot access google facebook doesn't work and almost all internet connection is unavailable to me. it's like this phone has no memory left. very dissatisfied!!!!!!!,0.0
ORD151035,ID0780992532,2019-10-29,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Thunder line', 2), ('pearTV', 1)]",14275,5685.490000000002,-37.8056197,144.95376069999998,10,18532.99,Spring,True,0.9813,xp lumia 920 use i want to know if it has no zest and if it works correctly to be gsm and it's the more quickly you can put it in miami responds fast please to ask,1.0
ORD473142,ID0578062608,2019-01-31,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('pearTV', 2)]",4640,15313.77,-37.8248362,144.9453999,10,19489.77,Summer,True,1.3619,mic broke within a few days. the phone was ... mic broke within a few days. the phone was probably not new. i returned it and bought a new one from verizon.,0.0
ORD303526,ID2776664754,2019-07-03,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Universe Note', 1)]",20230,1861.0400000000009,-37.824005,144.95599119999997,10,20068.04,Winter,True,1.3358,five stars thanks real happy,1.0
ORD362428,ID2457712045,2019-06-10,Bakers,"[('Thunder line', 2), ('iStream', 1), ('pearTV', 2)]",13085,4115.9000000000015,-37.8043195,144.9780489,0,17200.9,Winter,False,1.638,great quality phone this phone did way more than expected. it has a lot of features that i do not use. it works really good and easy to use and troubleshoot.,1.0
ORD098353,ID0702450201,2019-09-20,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",26665,-17363.190000000002,-37.8054558,144.94402419999997,0,9301.81,Spring,True,0.8469,decent tablet for the price. my kids love them!!!!,1.0
ORD137453,ID0370478005,2019-11-24,Bakers,"[('Olivia x460', 2), ('Toshika 750', 1), ('iAssist Line', 1), ('iStream', 1)]",16660,-7072.129999999999,-37.808335799999995,145.0117785,5,8754.87,Spring,False,1.4669,"screen goes black!!!!! i've had the phone for 5 days and the screen has gone completely black. i haven't dropped it, no water damage. waste of money.",0.0
ORD499237,ID6167357838,2019-09-08,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1), ('iAssist Line', 2)]",10820,-390.1200000000008,-37.8078941,144.9714059,0,10429.88,Spring,False,1.2023,five stars great device,1.0
ORD023051,ID2383211198,2019-11-24,Nickolson,"[('Olivia x460', 1), ('Thunder line', 2), ('Toshika 750', 1), ('iStream', 1)]",4620,4178.07,-37.809539799999996,144.9637886,25,7643.07,Spring,True,1.1282,"five stars all good, the item works perfectly! thank you.",1.0
ORD024187,ID1560149509,2019-07-08,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('iStream', 1), ('pearTV', 2)]",6060,10886.830000000002,-37.8158083,144.936941,5,16643.83,Winter,False,0.9566,this is the nicest phone i've ever had. i ... this is the nicest phone i've ever had. i was worried buying something this expensive from somewhere other than the manufacturer but it arrived on time and in the original box. was a breeze setting up and the resolution is absolutely amazing,1.0
ORD169872,ID0767743935,2019-09-23,Nickolson,"[('iStream', 1), ('pearTV', 2)]",4900,7952.48,-37.8046629,144.97289030000005,0,12852.48,Spring,False,1.5784,gg its good phone very much wow,1.0
ORD006507,ID0368094019,2019-04-14,Bakers,"[('Alcon 10', 2), ('Thunder line', 1), ('Toshika 750', 1), ('Universe Note', 2)]",2455,26030.83,-37.7995189,144.9745144,10,28240.33,Autumn,False,2.1634,"nice phone for the money nice phone for the money. just like a olivia universe s2 (not 8mp camera, just 5mp and 4gb storage drive with firmware) but having a plus that is water and dust resistant. having in my jeans pocket all day (easy to take out of the pocket).",1.0
ORD442852,ID0245507480,2019-04-24,Thompson,"[('Toshika 750', 1), ('Universe Note', 2), ('iAssist Line', 2)]",7770,7194.07,-37.7991342,144.9613558,10,14187.07,Autumn,True,1.9622,great gift! my grand son loved the phone. he knew exactly how to connect to boost mobile and was able to keep his old phone number.,1.0
ORD179923,ID1449431606,2019-07-22,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 2), ('iAssist Line', 1), ('iStream', 1)]",5930,4519.0,-37.8131411,144.9738925,25,8966.5,Winter,True,0.7172,!!! ripoff!!!,0.0
ORD295323,ID6167231020,2019-03-05,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Toshika 750', 1), ('Universe Note', 2)]",4835,8124.889999999999,-37.8152447,144.9524092,5,12718.14,Autumn,True,0.55,"good xp lumia 900 black factory unlocked is good just i have one note , it is not factory unlocked it is unlocked by at&t but work with all sim cards .",1.0
ORD359275,ID2208129675,2019-01-01,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 2)]",14420,-7411.28,-37.8038121,144.9580121,0,7008.72,Summer,True,1.3781,"💚💚💚💚💚 love it!!! works fantastic, just a few minor scratches. well worth the price.",1.0
ORD102540,ID0702352315,2019-11-30,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Thunder line', 2), ('iStream', 2)]",8070,7662.24,-37.8053659,144.94149230000005,5,15328.74,Spring,False,0.9498,"what out for what you buy... i ordered the unlocked version and realized it was a european version. junk. unless i'm on wifi or right next to a tower, the network reception is junk. only 2 of the 4 bands work with at&t on this version of the phone. don't buy here.",0.0
ORD430526,ID4453229724,2019-09-16,Thompson,"[('Alcon 10', 2), ('Olivia x460', 2), ('Thunder line', 1), ('Universe Note', 1)]",18630,6350.02,-37.8206378,144.9413875,15,22185.52,Spring,True,1.0177,#seekgodwithyourwholeheart it was a gift for someone else,1.0
ORD460572,ID0767584572,2019-07-23,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 2)]",13610,-10231.89,-37.8075566,144.9707945,0,3378.11,Winter,False,1.2336,five stars awesome phone,1.0
ORD460650,ID0781096056,2019-05-08,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('iStream', 2)]",12485,-2687.1399999999994,-37.8024434,144.9445601,10,8549.36,Autumn,True,1.1599,?????? language barrier no english on the phone. no english in the instruction manual. no english on anything. i have no idea how to set anything up.,0.0
ORD052223,ID0243097134,2019-11-02,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Universe Note', 2)]",16390,-4.579999999999927,-37.8230078,144.9652809,5,15565.92,Spring,True,0.6183,phone came very clean!!! for what i ... phone came very clean!!! for what i paid for this phone i would of paid double!!! the only thing missing was the original box and instructions if not i swear this phone just came out of the box new!! thank so much!!!,1.0
ORD275694,ID0033366761,2019-06-19,Thompson,"[('Alcon 10', 1), ('Universe Note', 2), ('iStream', 1), ('pearTV', 1)]",5180,12925.82,-37.805381,144.9363949,25,16810.82,Winter,True,1.241,i recommend it love it ..works great 👍,1.0
ORD466323,ID0247417580,2019-11-08,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2), ('iAssist Line', 2)]",10660,3725.83,-37.8178033,144.96974330000003,0,14385.83,Spring,False,0.0897,awesome camera!! battery life is great. great phone love the battery life.,1.0
ORD451442,ID1449496101,2019-09-05,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2), ('iStream', 1)]",30520,-15525.830000000002,-37.8239706,144.98478799999995,10,11942.17,Spring,True,1.4674,five stars received with excellent condition.,1.0
ORD496773,ID3208518262,2019-07-30,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 2)]",17070,-6840.17,-37.8007247,144.972465,5,9376.33,Winter,False,2.0057,not a good phone incorrect product sent . no 3.5 mm jack. no expandable memory.,0.0
ORD104898,ID0241807400,2019-05-21,Bakers,"[('Alcon 10', 1), ('iAssist Line', 2)]",17295,,-37.8122321,144.9898339,5,,Autumn,False,0.536,"wonderful phone, wish it came in white very user friendly and offers many new features.",1.0
ORD488617,ID4350551011,2019-09-17,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 2)]",30670,,-37.7993265,144.9631099,0,,Spring,False,2.0488,"rugged little phone. this phone is awesome, i am really rough on equipment and work in a filthy environment and these phones last me well over a year before failing, in some new way.",1.0
ORD456429,ID0257506016,2019-10-12,Thompson,"[('Alcon 10', 2), ('Toshika 750', 1), ('iStream', 1), ('pearTV', 2)]",8430,22673.28,-37.7991145,144.9632575,15,29838.78,Spring,True,2.0749,"you don't know what you are buying you don't know the maker, you don't know what you are buying!",0.0
ORD354826,ID4283908165,2019-06-19,Bakers,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Toshika 750', 2), ('iAssist Line', 1)]",7540,6702.77,-37.8105864,145.0006647,5,13865.77,Winter,False,0.4823,one star it is too sad to sale a product that can be active :(,0.0
ORD429927,ID3146808075,2019-04-08,Bakers,"[('Toshika 750', 2), ('iAssist Line', 2)]",5630,7136.82,-37.8126884,144.9878742,5,12485.32,Autumn,False,0.7131,"absolute not a brand new one!!!!!!! firstly, the screen is loose and always dead, i buy it last year, almost 7months ago, i am just a international student who just arrive in the us, and i don't know how to complain it. in the past 6 months , i think just let it go. but recently, so many bugs and dead!!! i think this is not a brand new phone",0.0
ORD000573,ID3481124177,2019-03-25,Nickolson,"[('Lucent 330S', 1), ('iStream', 2)]",13580,-11384.51,-37.817906,144.9670943,5,1516.49,Autumn,True,0.2292,this is my 3rd candle and my last-i'm moving on to something better!for me -following all packaging insert guidelines-they only lasted a year at the most.,0.0
ORD366867,ID5001030294,2019-12-18,Thompson,"[('Alcon 10', 2), ('iStream', 2)]",22650,-3713.6100000000006,-37.8111309,144.952352,15,15538.89,Summer,False,0.4953,five stars best product and best service,1.0
ORD070810,ID0317369540,2019-02-22,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('pearTV', 2)]",9940,3761.9300000000003,-37.8062244,144.9554662,15,12210.93,Summer,False,1.0299,is really good and i like it i got tired from braying ... this phone. is really good and i like it i got tired from braying i phones. lg. ets. i got to of this phone,1.0
ORD322397,ID0301538021,2019-06-26,Thompson,"[('Lucent 330S', 2), ('Thunder line', 1)]",7280,-1900.4,-37.822548299999994,144.95459730000005,25,3559.6,Winter,True,1.2832,super happy with this phone super happy with this phone. image quality from raw file is very impressive. took a little getting use to coming from alcon 6 plus but i am very amazed at how far android has come.,1.0
ORD030578,ID0370242326,2019-08-04,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1), ('iStream', 1)]",17295,2699.8300000000017,-37.7999955,144.9719925,10,18265.33,Winter,False,2.0815,"very slow phone, 3/5 seconds for keyboard popup so so so slow, waiting 3-5 seconds for keyboard popup, do not try it",0.0
ORD125320,ID4260590676,2019-09-16,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('Toshika 750', 1), ('pearTV', 1)]",14160,-712.7999999999993,-37.798871999999996,144.95438169999997,25,9907.2,Spring,True,1.6655,"what a joke. phone speaker does not work. i can't make phone calls. won't charge now either. this is unreal, i just bought this less than a week ago. so disappointed",0.0
ORD465032,ID0176683334,2019-12-22,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Olivia x460', 1), ('pearTV', 1)]",26670,53.5099999999984,-37.8133697,144.96512090000004,25,20056.01,Summer,False,0.7001,"worse graphics, won't keep a wireless connection,overall not satisfied",0.0
ORD257942,ID0580001002,2019-10-01,Thompson,"[('Olivia x460', 1), ('Universe Note', 2), ('iAssist Line', 1), ('pearTV', 1)]",21570,-4351.41,-37.8065701,144.93098369999996,10,15061.59,Spring,False,1.5693,"do not buy this phone bought this phone in april. having to buy a new phone today. from this first this phone has not worked. if you dig into the system, it says is is configured for uae not the us. seller should be not be selling on digico.",0.0
ORD150626,ID0591408809,2019-07-25,Nickolson,"[('Thunder line', 1), ('Toshika 750', 2)]",9200,,-37.81977360000001,144.9613752,5,,Winter,False,0.7308,"okay wasn't packed very well, but overall happy with phone.",1.0
ORD010080,ID4297530196,2019-09-03,Bakers,"[('Toshika 750', 1), ('iStream', 2)]",33970,-27800.69,-37.801224,144.98386509999997,5,4470.81,Spring,False,1.3975,five stars good phone cheap price i use it overseas never had a problem,1.0
ORD346838,ID1449308597,2019-08-06,Bakers,"[('Lucent 330S', 2), ('Universe Note', 1), ('iStream', 1)]",15660,,-37.8168656,144.98795800000005,25,,Winter,False,0.997,"olivia universe for life. at first i thought size would be to big, but it's perfect for me. i don't need my readers when using it . it has so many features i have yet to but will get to. overall it's the best phone i have ever owned.",1.0
ORD278289,ID0575388261,2019-01-31,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('iStream', 1)]",5630,-467.46000000000004,-37.8198783,144.98497959999997,25,3755.04,Summer,False,1.3642,"great phone, great deal! the phone came in great condition, almost like new. i don't think you can find a better deal on a pixel 3. plus it is an awesome phone. love the size!",1.0
ORD064816,ID2114973867,2019-03-23,Bakers,"[('Lucent 330S', 1), ('Olivia x460', 1)]",9100,-4915.2,-37.8254275,144.98980459999999,25,1909.8,Autumn,True,1.7828,"not satisfied with this phone the screen is damaged, the phone has lots of scratches on the frame, the back is falling off",0.0
ORD085502,ID1479905345,2019-05-09,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1)]",35030,-23106.56,-37.8207499,144.95744380000005,15,6668.94,Autumn,True,1.0913,cheap phones ??? after a few months the battery dies vey quickly. after 6 months the phone wont respond by the touch screen. has acted strange for quite a while. i've bought cheap phones that have lasted for several years this cheap touch phone isn't able to work for even a few months. i would not recommend buying this phone.,0.0
ORD139476,ID6167344571,2019-12-09,Nickolson,"[('Thunder line', 1), ('Universe Note', 1), ('iStream', 2)]",7535,-1373.7200000000003,-37.8157792,144.9738209,10,5407.78,Summer,False,0.4891,perfect transaction fast delivery and alcon was perfect new.,1.0
ORD180027,ID0844488785,2019-07-18,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('iAssist Line', 1)]",6200,,-37.8209034,144.9480676,10,,Winter,True,0.9204,"amazing affordable phone!!! metro pcs works great in denver colorado with this phone. using bands 2, 4, and 12. finger print reader is quick and on the back of phone. face recognition not available when set to u.s. region. screen quality is great. amazing phone for under $400.00",1.0
ORD118704,ID4028046130,2019-05-12,Bakers,"[('Thunder line', 2), ('Universe Note', 1), ('iStream', 2), ('pearTV', 1)]",23840,-9335.78,-37.811750599999996,145.01220969999997,0,14504.22,Autumn,True,1.5058,good phone just doesn't have sd card slot the only reason this note 5 did not get a 5 star is because it doesn't have a slot for s sd card. the only down fall of this fall. other than that good phone. decent battery life. functions properly.,1.0
ORD319920,ID3768710482,2019-09-24,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1), ('iStream', 2)]",12630,-3338.1099999999997,-37.8163362,144.9669196,25,6134.39,Spring,True,0.3417,"no, i received the phone and instead of white ... no, i received the phone and instead of white is was black. i didn't returned the phone because it was for someone else out of the u.s.",0.0
ORD390995,ID4283908131,2019-08-08,Bakers,"[('Alcon 10', 1), ('iStream', 1)]",6740,1848.13,-37.8090325,144.9838615,25,6903.13,Winter,True,1.0057,"better then new got the phone to replace a broken one, works perfect and very happy with it and how quick and easy it was to buy here.",1.0
ORD001912,ID5015518499,2019-01-13,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('iStream', 2)]",15055,2757.1399999999994,-37.8129188,144.9693111,25,14048.39,Summer,True,0.6322,until i buy all the lights and linked products this is just a radio with limited stations.,0.0
ORD162951,ID0299029572,2019-04-19,Bakers,"[('Alcon 10', 1), ('Thunder line', 2), ('iStream', 2)]",6280,5581.33,-37.8011642,145.00912319999995,25,10291.33,Autumn,True,1.5682,five stars great for the price,1.0
ORD076948,ID2140731822,2019-02-23,Thompson,"[('Olivia x460', 1), ('Thunder line', 2), ('Universe Note', 2)]",6735,5288.450000000001,-37.798905299999994,144.9198257,10,11349.95,Summer,True,2.8443,"super contento le compre este celular a mi hijo y se ve como nuevo excelente llega con el s'pen olivia original, los cables y cargador genéricos pero por el precio no me quejo",1.0
ORD494241,ID2189161536,2019-09-11,Nickolson,"[('Thunder line', 1), ('Universe Note', 1), ('iAssist Line', 2), ('pearTV', 1)]",22080,-5586.299999999999,-37.817613200000004,144.95910959999995,0,16493.7,Spring,True,0.9247,good phone but it died love this phone. lasted less than a year.,1.0
ORD360123,ID0746912595,2019-04-01,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('iStream', 2)]",6900,-1224.1599999999999,-37.824296399999994,144.98432419999997,25,3950.84,Autumn,False,1.4458,"five stars works great, easy set up with verizon prepaid. great condition. thanks",1.0
ORD362607,ID4655129060,2019-04-15,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Toshika 750', 1), ('Universe Note', 1)]",11990,-1185.4500000000007,-37.809565899999996,144.9474861,5,10205.05,Autumn,True,0.3478,"i love it anyway taking some getting used to, it is smarter than i am! i love it anyway.",1.0
ORD458181,ID0033238508,2019-02-06,Nickolson,"[('Alcon 10', 2), ('pearTV', 2)]",8285,18970.55,-37.8009468,144.96852859999996,15,26012.8,Summer,False,1.9666,not working well made a mistake buying this device.,0.0
ORD054118,ID0245507255,2019-12-07,Thompson,"[('iAssist Line', 2), ('pearTV', 2)]",27250,-9566.21,-37.7992104,144.9594814,5,16321.29,Summer,True,1.8541,frustrating os is great. the device itself keeps shutting down. once it shuts down will not come back on. had to replace the device twice.,1.0
ORD224355,ID0844496219,2019-01-16,Thompson,"[('Olivia x460', 1), ('Universe Note', 1), ('pearTV', 2)]",2235,11387.45,-37.8199985,144.9505275,25,13063.7,Summer,True,0.8703,five stars best phone for the price on the market. highly recommended.,1.0
ORD281958,ID0283059126,2019-07-02,Bakers,"[('Alcon 10', 2), ('iStream', 1), ('pearTV', 2)]",14950,11870.54,-37.7990794,145.00120049999995,25,23083.04,Winter,True,1.3238,liked it excellent as stated,1.0
ORD389358,ID0128891639,2019-02-13,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",17475,-7588.450000000001,-37.79926470000001,145.0055896,15,7265.3,Summer,True,1.5023,i was unsure about getting a tablet but after purchasing the digico inferno i was convinced that i had made the right choice and have been very happy ever since. i was concerned that i had a lot to learn but it came quickly to me and i really like the screen size. it was a great buy!,1.0
ORD223038,ID0441588022,2019-11-26,Thompson,"[('Lucent 330S', 1), ('pearTV', 1)]",4675,2656.92,-37.8114674,144.9365158,10,6864.42,Spring,False,0.9377,great it’s a little twitchy,1.0
ORD273555,ID0767710278,2019-04-19,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1), ('iAssist Line', 1)]",14505,-7904.48,-37.80535820000001,144.9734661,10,5150.02,Autumn,True,1.5132,five stars excellent and arived on time !!,1.0
ORD196306,ID3394730432,2019-10-30,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('Toshika 750', 1), ('Universe Note', 2)]",3320,10732.42,-37.81089779999999,144.947832,15,13554.42,Spring,True,0.2087,it was dirty inside screen was scratched very badly the phone had ... it was dirty inside screen was scratched very badly the phone had to be cleaned because it was terribly dirty.,0.0
ORD060494,ID0575384241,2019-05-09,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 2), ('Thunder line', 1)]",12080,1326.5400000000009,-37.8193221,144.981828,15,11594.54,Autumn,False,1.0826,"no tengo no me agradó que mi celular no salió con cargador original me salió de diferentes colores (negro ,blanco)",0.0
ORD315420,ID0317729759,2019-07-14,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2), ('iStream', 2)]",9360,13339.720000000001,-37.8091736,144.9563099,0,22699.72,Winter,False,0.9012,overheating and no charge phone overheats and looses charge right away.,0.0
ORD453650,ID0571467856,2019-01-24,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Thunder line', 1), ('iAssist Line', 2)]",14435,-3715.3600000000006,-37.8205351,145.0144159,15,8554.39,Summer,True,2.0548,satisfied i love my lumia 950 and i am really glad to have software on my phone that perfectly ties to my computer. it's a perfect replacement for the blackberry lovers i do wish it was a little smaller with a slide out keyboard i still miss that feature,1.0
ORD477049,ID1833120526,2019-11-12,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Universe Note', 1), ('iStream', 1)]",23800,,-37.7996794,144.95494330000002,15,,Spring,False,1.6037,gift no review from recipient.,1.0
ORD323599,ID0319157116,2019-08-20,Nickolson,"[('Olivia x460', 1), ('Universe Note', 1), ('pearTV', 2)]",9250,6112.09,-37.8074393,144.9670156,25,13049.59,Winter,True,1.2617,this was a very good deal for this upgrade of alcon!!! i like the upgrade and now have 256gb of space too!!!,1.0
ORD351055,ID2181268846,2019-04-16,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 2), ('Toshika 750', 2), ('iStream', 2)]",11370,2161.0499999999993,-37.8087869,144.96674380000005,25,10688.55,Autumn,False,1.1194,"droid turbo rocks fast shipment, good prize. device very good and the battery is excellent. if you use smartphone like a ""mobile office"" this is a device to have.",1.0
ORD403201,ID0356098857,2019-01-01,Bakers,"[('Alcon 10', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",17590,8255.169999999998,-37.82147970000001,144.9931302,10,24086.17,Summer,True,1.2916,one star phone glitches a lot. it ended up lasting me 3 months before it gave out,0.0
ORD236286,ID0373655653,2019-04-15,Thompson,"[('Alcon 10', 1), ('pearTV', 2)]",6545,13605.86,-37.812911,144.9282021,10,19496.36,Autumn,True,1.6594,great wish i could give them 6!!!! positive experience,1.0
ORD240285,ID6167357843,2019-07-08,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",11090,-1635.4699999999993,-37.8075276,144.97136,10,8345.53,Winter,True,1.2422,locked phone this phone is locked to t-mobile only . i tried it with another carrier but it didn't work and i called t-mobile to unlock it but they refused to do so,0.0
ORD260224,ID0343337615,2019-10-31,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1), ('pearTV', 2)]",17675,16366.839999999997,-37.8003684,144.967071,0,34041.84,Spring,False,2.0406,"oled pwm causes headaches. this device is unusable for me because the oled pwm (pulse width modulation) causes headaches and eye strain. the lack of fingerprint sensor became a dealbreaker for me, as the swiping gestures are high friction (effort) and don't register consistently. i returned mine.",0.0
